video_id,comment
2F0PDf1wM1Q,Best chaneel banglar bong eats ❤😘
2F0PDf1wM1Q,"U wasting those tasty legs as well that's stupid,omg just to make a soup."
2F0PDf1wM1Q,Very bad! You are showing us pork
2F0PDf1wM1Q,Love your recipes! Just a suggestion...wouldn't it be nice to add a bit of sesame oil and/or chilli oil right at the end before serving?
2F0PDf1wM1Q,"Excellent!!!! 
On another note -
Why do the links that is apparently to lead to the full recipe to the website not work? Seen this issue with many of your other videos, a few do lead to your website with written recipe and instructions but many lead to no content/page not found. 
If you haven’t been able to put the content in your website it’s ok - just don’t have the “View the full recipe at....” line and ghost link in the description box"
2F0PDf1wM1Q,Bengalisss not eattt porkksss sooo plzzz   not make vdos on wht bengali eat
2F0PDf1wM1Q,Being a bangali how can you eat pork !!!!!!
hVRRaYjjUis,Your videos are one of several regular reminders of how grateful I am to be back in Kolkata. <3
hVRRaYjjUis,Can pork be replaced with chicken in this recipe?
hVRRaYjjUis,chicken pokora recipe please
hVRRaYjjUis,Can I use mutton instead of pork?
hVRRaYjjUis,Tomra jodi pasta recipe share koro khb valo hy.without cheese
hVRRaYjjUis,Cooking is not the problem... If only I could cut vegetables so perfectly 🥲
hVRRaYjjUis,"I have tried out this recipe and it turned out really well, but I want to know how to make the momos softer like the ones we get in restaurants, should I steam it for a longer period or use a different kind of flour??"
hVRRaYjjUis,What fat to use in chicken momo
hVRRaYjjUis,Can I try this with beef?
hVRRaYjjUis,I tried this recipe. Perfect very tasty. Watched all the three videos. Momos came a bit dry probably as fat was less. Please advise how to get soft succulent momos
hVRRaYjjUis,"Kindly give measurements in spoon in your recipes. I mean for vegetables, garlic mention how many cloves, medium onion, number of green chilies etc., it will help your channel grow.  The chutney recipe also mention number of chilies please. Most people don’t have weighing scale for grams measurement"
hVRRaYjjUis,"Ei steamer ta kotha theke kinechen
Please reply"
hVRRaYjjUis,I love all your recipes. Love the momo one too. But I don’t think one should put chillies in momos. No authentic recipe has chillies. If you need spice they sauce is there for that reason too.
hVRRaYjjUis,"Which Bengali eats pork!!
It’s not halal…."
hVRRaYjjUis,Wow amazing recipe 👌👌👌👌 l really like this video. Thank you for sharing. Your work very well and you are very talented 🙏🙏 May God bless you and all time happy your life 😊😊🙏🙏🙏🙏
hVRRaYjjUis,"I made this recipi with the same method so many times. Believe me it wasss freakin delicious, i cant brlieve that i made same street styles momos😁😁😍😍"
GNA1tpQ7dr0,Stupid… too much formal… it’s not that much tough 😂
GNA1tpQ7dr0,Can we store this wrap?
GNA1tpQ7dr0,Great teaching video!
GNA1tpQ7dr0,Why are my momos never white. It looks gray or brownish i dont know but weired🙁
GNA1tpQ7dr0,this is the level of detail i expect in cooking videos. finally.
GNA1tpQ7dr0,Super clear explanation. Only video so detailed. Thank you. God bless!
GNA1tpQ7dr0,What if I roll the dough out over the entire surface and cut it all out with a circular cutter 😅
GNA1tpQ7dr0,Can I stored this wrapper ? For 1 days
GNA1tpQ7dr0,Why still becomes chewy not soft like vendors? Any tips for that? Follow the exact instructions of the video still the se result.
GNA1tpQ7dr0,Eto plastic kn bebohar koren apnara ekta halka wet cloth diye dheke rakhlei toh hoy.
GNA1tpQ7dr0,Hi how to store these wrappers ?
GNA1tpQ7dr0,Dont we have to add oil?
GNA1tpQ7dr0,In the dough where is oil🛢️?
GNA1tpQ7dr0,And cook for 20 minutes 42.30 seconds
GNA1tpQ7dr0,When as a civil engineer made a momos 😂😂
GNA1tpQ7dr0,this is so unreal 😂😂
Wgrv5ithNrg,"ATTENTION CHRISTMAS CAKE BAKERS: We've put up a list of ingredients and equipment on our website, https://bongeats.com/recipe/calcutta-christmas-fruitcake/."
Wgrv5ithNrg,❤❤❤❤❤ love you both
Wgrv5ithNrg,Can we soak petha in this? And can we use orange juice to soak the fruits??
Wgrv5ithNrg,Insia resembles Anushka Sharma
Wgrv5ithNrg,"Hi... just came acros this video and am going to try this out this year.  Already soaked the fruits.
Very nice explanation.
One question - once we soak the fruits, can the container be opened in between or it should it be fully airtight and closed for the entire 20-30 days?"
Wgrv5ithNrg,Cant understand Indians
Wgrv5ithNrg,Alcohol is haram in my religion.. can you please share other substitutes for alcohol?
Wgrv5ithNrg,This is my third year of cooking this cake. It is our yearly ritual now.
Wgrv5ithNrg,3:43 Can I bake this cake without alcohol? Please please please reply bong eats 🙏🥺🥺
Wgrv5ithNrg,Soaking starts 😊
Wgrv5ithNrg,"wow !! You did a great job of making the cake, it made me want to eat it 😀"
Wgrv5ithNrg,I just ❤ you guys..one thing I know it’s the ritual and authentic way to prepare the fruits this way..but will it be ok for the children 👶
Wgrv5ithNrg,Who is here while soaking fruits in 2022 ! :)
Wgrv5ithNrg,Your cooking skills are amazing
Wgrv5ithNrg,New to baking..can someone help me with some shops in New Market for these baking supplies ??
Wgrv5ithNrg,I made it for the last two years
Wgrv5ithNrg,What knife used to chopping?
Wgrv5ithNrg,I’ve been making Christmas cake for a couple of years now and the most interesting part about it is that each recipe is different. There’s no one way on how to make it. Each family has a slightly different preference. I’ve been trying to match my Nan’s version and I’m getting so close.
KUUOwNouiPA,"Please share Bengali rasogolla, I'm egarly waiting for this from ur channel"
KUUOwNouiPA,"Love your recipes, Can you please share the recipe for perfect spongy rasgulla please... ❤️🙏"
KUUOwNouiPA,"what if the milk is already curdled somehow? Is it needed to add vinegar to it then? if so, then how much?
also, what do you do with the leftover whey?"
KUUOwNouiPA,"How do you compact it into a rectangle so that it can be cut into cubes for, say, palak paneer or matar paneer?"
KUUOwNouiPA,Thanks
KUUOwNouiPA,Please upload chhanar jalebi recipe too..
KUUOwNouiPA,My mother used to use Calcium Lactate or the whey from a previous batch of paneer.
KUUOwNouiPA,Plz share paneer butter masks recipient💓💓💓
KUUOwNouiPA,"Process of making paneer is different  frm cheena
In paneer once milk starts boiling add lime or vinegar or salt water at a time on high flames it will curdles 
Cheena is made lime vinegar  is added slowly  slowly multiple times on slow flame so curdling will be slow small particles are formed
Historically  paaneer is brought by mughals to north 
While cheena brought by Portuguese  to bengal"
KUUOwNouiPA,Your recipe was mindblowing
KUUOwNouiPA,"Hmm,,jano ,tomader recipe gulo try kore literally khb naam peyechi,r tader k bong eats dekhte bolechi...khb vlo theki..love from Asansol"
KUUOwNouiPA,Eta chhana....paneer noy.... misguide korchhen
KUUOwNouiPA,How do you come up with new recipes
KUUOwNouiPA,Kmn acho tomra? Sabdhane theko ....Miss u guys...
KUUOwNouiPA,You can tell a lot about a person in the way they do their job.. the content creators of this channel surely enjoy what they do and that's why they deliver quality content to its viewers
CUCtn02Juk0,Looks tempting.. however all this is done on high flame??
CUCtn02Juk0,"I love how simple the instructions were. First time mutton kosha successful, thank you for creating such non fussy recipe content"
CUCtn02Juk0,Can I boil mutton in pressure cooker before making this curry??
CUCtn02Juk0,This is amazing. Super detailed ! Loved this. Definitely going to try this out. ❤
CUCtn02Juk0,The recipe was mindblowing!The way you guided throughout made it even easier.I cooked it for a family get-together today and people just loved it😊😊Thank you😊😊😊
CUCtn02Juk0,5 hours of cooking
CUCtn02Juk0,Please give up Non veg . Joy Shree Ram
CUCtn02Juk0,The calmness in this video is amazing
CUCtn02Juk0,You suggest not to marinate meat as per your update on your website. In that case should we increase the spices and amount of ginger garlic etc for the curry? Add the quantities for the marinade as well? Thanks
CUCtn02Juk0,Nothing beats kosha mangsho with rice for Sunday afternoon meal.
CUCtn02Juk0,"Are you a film maker the sound, music , editing, graphics and of course the detailing that went into the cooking"
CUCtn02Juk0,"A Complete Eye Candy 👌

recipe, cooking method with time description is just next level."
CUCtn02Juk0,"Hi, not sure if you'll read this comment but I wanted to share a personal experience. I married into a Bengali family and I knew very little about Bengali food. It is been three years and I always come back to this recipe and the love that goes into making this. My husband absolutely loves this recipe and swears by it too! On top of it all, his family was visiting from the US earlier this year and I made this for them and they told me it's the best mutton curry they've had! 

 All the love and patience that goes into making Kosha is soself-rewarding. I cannot thank you enough for this lovely recipe!"
CUCtn02Juk0,Thank you!
CUCtn02Juk0,Save button is disabled!!! 🙁
CUCtn02Juk0,"I've made this recipe many times so far and this is my review:

May God bless you, this recipe and this platform for making this available to us all. Thank you so much. This is my favourite lamb curry, my younger sister doesn't like red meat because she has dental issues but this. Even she can't resist. If any one reading this is second guessing if the time to make this is worth it or not. It is. Make it. Make it, feed it to your loved ones and be loved even more. You won't be looking for any other Meat Curry ever. It's insanely good 👍❤"
CUCtn02Juk0,I am hungry at midnight
CUCtn02Juk0,Make a video of teaching about mutton buying guide and type of goat to identify.
Lx50WRubCcM,Skipping the yogurt part and adding a decent amount of ghee before finishing... It will work out well
Lx50WRubCcM,Made this dish today.. and it was amazing.. just added bit of coriander for a dash of flavor.
Lx50WRubCcM,"love your recipes, but more paneer videos please . :) i could find only one in this channel."
Lx50WRubCcM,Proti bar ei recipe dekhei ranna Kori r ashadharon test hoi thank for beautiful recipe.
Lx50WRubCcM,"Followed your recipe today for lunch! Turned out scrumptuous :D Thank you Insiya & Saptarshi, you guys are doing an amazing job at this!"
Lx50WRubCcM,"I don't get why the amounts are mentioned in g,mm,cm.. we are in the kitchen not a scientific laboratory.. I think it will be better if you can use easier measurements like 2 potatoes instead of ... g of potato!!"
Lx50WRubCcM,Hii…… I made it today and it tasted yummmmm !!!!!! Thanks for sharing ❤
Lx50WRubCcM,"I am an avid follower of your channel , love your recipes , but I am unable to fathom why capsicum in a  niramish Bengali style Chhanar dalna , never heard of or seen in our maa er kitchens or traditional Bangali homes too..."
Lx50WRubCcM,"Instead of paneer and capsicum,green matar can I put only aloo"
Lx50WRubCcM,I have tried this recipe and it was tasty and also light .. I cooked for my family members and they enjoyed it ❤
Lx50WRubCcM,Absolutely fantastic outcome! Thank you so much. Keep up the great work! Bengali vegetarian for the win! Hare Krsna!
Lx50WRubCcM,"My mom makes it kind of similar, except she used tomato and capcisum puree and doesn't use yogurt. Tastes delicious. She also adds a spoon of ghee."
ZveiVet2ENk,Dal take onion dia boil krar reason ta ki?
ZveiVet2ENk,Can we make it with green peas with this same recipe
ZveiVet2ENk,"❤ Awesome I have tried many of your dishes,all are awesome!! I have improved my culinary skills so much.I am an excellent cook and I make all kinds of cuisine from Anglo Indian, Chinese, Nepali and I could go on with my Authentic recipes.Being a dad and I've been cooking for almost 40 years and enjoy cooking.Love ur channel and for sure u need to be on the top with all your mouth watering recipes.Blessings..."
ZveiVet2ENk,Made this today morning... absolutely loved it!
ZveiVet2ENk,"I was in Kolkata for 14 years 
My son loves this gig I
I could not for get the Kolkata days
Your music add charm
Ramaa Srinivasan"
ZveiVet2ENk,"What a beautiful interesting 
Helpful mind blowing recipe 
Thanks a lot
Ramaa Srinivasan"
ZveiVet2ENk,So relaxing to hear thoes background music and watch ur all recipes. U r so creative.
ZveiVet2ENk,"I just made this but I added lemon juice for tangy taste and avoid coconut cause that wasn't available. Came out so well, thank you so much for sharing this recipe! ❤❤❤"
ZveiVet2ENk,I always follow for recipes & ❤ this channel. I prefer this one the most..
ZveiVet2ENk,"Important TIP : In addition to weight ,please mention spices in tsp/tbsp and dal etc in cups."
ZveiVet2ENk,"This tastes lovely, though I like the boiled version without oil"
ZveiVet2ENk,"Bengalis chop vegetables very artistically. The way a plate of chopped vegetables is kept,looks very aesthetic"
ZveiVet2ENk,"There’s a different take on ghugni - it shouldn’t be soft otherwise it approximates chhole in texture.
The best bara-ghugni shops in bhubaneswar serve a firm ghugni and most prefer it to a softer version."
lXU5Y0KVV2s,Thank you for sharing the authentic recipes!
lXU5Y0KVV2s,"Dada I watch your video since a long time, but after 6 yrs I watched your this Q and A video and came to know you are a NALANDA-ite ......I am too. 👍❤"
lXU5Y0KVV2s,Apnara Kothay Thaken. Me from Kolkata. Want to meet you guys.
lXU5Y0KVV2s,Tomra jotheshto valo bangla balo..to majhe moddhe  banglay kotha bollei to paro
lXU5Y0KVV2s,You guys rock! And your presentations are captivating and tempts amateurs like me try the recipes to impress my family(specially my Ma). Thanks for your initiative. Please keep up your good work! All the best!
lXU5Y0KVV2s,From 10k to 1.46M now! Rewatching your videos is a guilty pleasure.
lXU5Y0KVV2s,"Saptarshi.. tumi 4 bachhor ageo haste na, aajo haso na. Camerar samne ektu henso pls. Nahole schooler mastermoshai mone hoy. Cooking is fun, not boring as a classroom. 😜"
lXU5Y0KVV2s,"Afternoon seeing your videos mouth Is like 🤤🤤🤤🤤 it's so delicious 😋 
Funfact: my name is also Saptarshi ☺️"
lXU5Y0KVV2s,"please the sugar must stay!! 😅 I believe sugar balances and enhances the taste. but yes the measurement has to be perfect! the dim er jhol should not become dim er chatni !😂
Great job guys !
I've tried almost 50% of your recipies and they were amazeballs !!❤"
lXU5Y0KVV2s,"I happened to watch this episode today. Sorry! But it was amazing to know you guys. You guys have the next door couple feeling  which attracts me the most. Being a Bangal myself I can relate to all the recepies that you guys cook.
Keep cooking . Much Love♡"
lXU5Y0KVV2s,Yes. You should’ve specified. Lot of nuts running around…
lXU5Y0KVV2s,"I consult Bong Eats a lot. I was having all sorts of questions, such as, wanted to see the face of the beautiful hands which prepares the such amazing dishes with proper techniques. I just happen to fall into this video totally by chance today, five years after you recorded it. It is so nice to finally see the face which goes with the hands 😁. People asked you all the questions I had and then some. Are you two back in Kolkata now?  I realized your logic for using the measurements in metric but I get very frustrated to constantly asking google to convert those to English system as I live here in the US. Is there any way you can also incorporate both systems for future recipes,please? Keep up the good work. I really liked how you took the time to address how to be aware of over fishing of our waters into consideration. Bravo."
lXU5Y0KVV2s,"Just saw it, of course I am subscribed to it for a long time, but ae you guys back in Kolkata ? Or still in SFO ? If you happen to come to NYC, just drop me a line. I will gladly welcome you guys"
lXU5Y0KVV2s,You guys are absolutely fantastic! Original and honest! Love your videos 👍🏻
lXU5Y0KVV2s,"I have been following bong eats for a long time now I am a senior lady doctor living in the United Kingdom for many years 
I just love Bengali food because I have grown up in a family of foodies and your channel is a fabulous find and a fabulous help to all young ppl  out there and lets face it we are there everywhere all over the world and we just miss our food 
I think bong eats is a huge huge blessing to all of us 
I enjoyed your video today and I'm looking forward to the one next Friday 
I have an antique Bengali cookbook and I will bring it to you when you guys move to Calcutta and start research on old recipes I'm really interested to see how that unfolds  in the meantime sending you my ashirbad and 
wish you both all the very best 
cuddles to bagha 
God bless"
lXU5Y0KVV2s,We are a big group of friends born and bred in Kolkata now living in Australia your videos are a blessing and most of your dishes centre of our gatherings. Love the way you focus on the method unlike others when the talk is more on them than the recipe. So keep doing what you’re doing you have made dreams and wishes come true. 👍
dv9P13Y6UZo,Lovely presentation! How do you steam rice on low heat without water for 20 mins?
dv9P13Y6UZo,I love the way the way of cooking. The quality is awesome 👍❤
dv9P13Y6UZo,"very unique presentation ❤❤
very nice😂👍👍👌"
dv9P13Y6UZo,Very nice presentation and music also nice.
dv9P13Y6UZo,Very nice presentation and music also nice.
dv9P13Y6UZo,Wow style of presentation is very nice.
dv9P13Y6UZo,"Fried rice is one of Kolkata's most common fast foods, that is CHINESE fried rice, not this delicate veg pulau which is a rare occurrence on the Bengali plate. No offence. Please make a video on the real *fried rice"" that most Bengalis eat, specifically in Kolkata. In the northeast, we use chicken and pork with soy and sesame sauce, and with green chillies and hoot jolokia (your choice) on the side."
dv9P13Y6UZo,What about slice carrot rather than dice carrot
dv9P13Y6UZo,Let’s just call it vegetable pulao. This is not fried rice by any stretch of imagination.
dv9P13Y6UZo,Can you tell me which brand basmati rice is best for fried rice?
dv9P13Y6UZo,I saw this video for the first time and ended up subscribing you ...😇
dv9P13Y6UZo,"They are calling it Fried Rice, but it goes by Bengali Veg Pulao, served with Thick Chicken curry or Egg curry. This is a very common fast food item available at almost all Bengali Snack shops. This is my Favorite, and lol, I just made it for the dinner and waiting to eat it in sometime. Egg Khosha with Bengali Veg Pulao."
dv9P13Y6UZo,It's an art platform not just cooking
tspnuzcQjsk,"i was never into cooking but after waching ur videos how u cook the way u do it its like flawless in bengali we call it ""poripati kore ranna kora "" this videos made me love cooking i jst like to see u cook the way u cook gives me satisfaction"
tspnuzcQjsk,Watching 6 yrs ltr
tspnuzcQjsk,I tried and it turned out beautifully khasta - i forgot to put the lebu.... Thanks both of you for helping us taste the old forgotten recipes
tspnuzcQjsk,"Good Morning Sir and Madam, why do not you provide us with bengali desserts?"
tspnuzcQjsk,Ami apnader ei recipe ta baniye chilam..... Khub sundar khete hoyechilo.... Apnara j measurements gulo maintain koren segulo khub perfect.... 1st attempt ei vlo result paoa  jay...... Please MIHIDANA r BONDE er recipe o share korun na...... Bijoyar misti bananor jonno☺☺😊❤❤
tspnuzcQjsk,Thank you for the recipe...
tspnuzcQjsk,Can’t find the written recipe!
tspnuzcQjsk,Lovely recipe
tspnuzcQjsk,"I made this following the recipe to the T. I have to say this was extremely salty 🥺
Otherwise this is a very thorough recipe."
tspnuzcQjsk,Amar Ma and thammi ei nimki banie chini r roshe o dei..setao khete besh bhalo lage kintu.
tspnuzcQjsk,Mine won't last for one week and lnsiya you are talking about storing it for a month 😊
tspnuzcQjsk,From Odisha Nimki is my one of best food
tspnuzcQjsk,i hv been noticing in every vdo that your style of cutting the veggies r so much symmetric n neat. even in this vdo each n every nimki are identical to each other. n i think is really tough. i hv tried a few recipes of urs n those were damn tasty bt i couldn't bring that beautiful look to the food that u usually give...
tspnuzcQjsk,Thanks for sharing. Best part was the sound of tea 😋👌
ENoDRJZroI4,Excellent other makers just have a look at this hand The fingers are clear from fancy rings ❤ good job keep it up and once again excellent
ENoDRJZroI4,Mutton cutlet recipe please
ENoDRJZroI4,can I use store bought chicken keema? no binder?
ENoDRJZroI4,Such flawless presentation! ❤
ENoDRJZroI4,Excellent presentation as always❤
ENoDRJZroI4,Byapok! Ossadharon! ❤ we loved it
ENoDRJZroI4,Just watch the recipe with 54 lakhs n it looks horrible but this one is really 👍
ENoDRJZroI4,Why don't you guys are opening a cafe🤭🤭or pice hotel or restaurant...I will be the first customer 🥺❤️
ENoDRJZroI4,MSG DESTROYS THE PROTECTIVE SHEATH AROUND U R DNA!! IT IS A CHEMICAL!!
ENoDRJZroI4,I am here after Ranveer Brar!!!! Thanks Ranveer!!!
ENoDRJZroI4,What is msg
ENoDRJZroI4,I followed this recipe on my parent's anniversary.. and the result was delicious. Such an easy and amazing recipe it is ! ❤️
ENoDRJZroI4,This is simple mouth watering
ENoDRJZroI4,You make it seem so easy. My cutlets aren't holding shape. They are breaking as soon as I dip them in egg.
84iZjEzqpRE,"very nice presentation , but what is Kolkatta egg roll without vinegar, chilli sauce and tomato slices. takes you to next level experience, used to get the GOAT egg roll for Rs.5 near Boisaki market, in 90's , still can't get over it."
84iZjEzqpRE,"""ohh, layers !"" 😄❤"
84iZjEzqpRE,Love from Bangladesh. ..want to visit Kolkata soon
84iZjEzqpRE,Thanks for your evening feed for me 🤤❤👍
84iZjEzqpRE,Need the recipe of potato filling
84iZjEzqpRE,Egg and Durga Puja together ?. Bengalis are filthy degenerates.
84iZjEzqpRE,*MAA KALKE ETA TIFFIN E DEBE PLEASEEE*
84iZjEzqpRE,Hamare yahato gajar bhi dete haii😊rs 30only
84iZjEzqpRE,"I wouldn't put raw onions in there, everything else is good 👍"
84iZjEzqpRE,Very nice good❤
84iZjEzqpRE,I have Bongali friend and name him bong dog 😊
84iZjEzqpRE,I enjoyed every recipe of bengal 23 years. Thanks Calcutta.
tIIB_L9bBfU,What was that chatni u used at ur video............??
tIIB_L9bBfU,So shami kabab is basically sliders (mini burgers)?
tIIB_L9bBfU,Nice to know
tIIB_L9bBfU,"I have tried almost all your receipes and they all turned out good, however i face a lot of problem to achieve the measurements you show, we do not have any measuring instruments at home and you show the quantities in gms, if you could please show the amounts on the basis of tsp and tbsp and rest in pieces, it would be very helpful"
tIIB_L9bBfU,This is NOT a Shami Kebab. It’s something else entirely. It’s actually a mangsher boda. I’m surprised - given that your other recipes are perfect.
tIIB_L9bBfU,Why  raisins????
tIIB_L9bBfU,"I'm making this for four people.
Will you please mention the quantity of the indegrients?"
tIIB_L9bBfU,Yes I also do the same process
tIIB_L9bBfU,"Tried this recipe, taste was great but the texture became chewy and spongy. Can't understand where I went wrong, any suggestions??"
tIIB_L9bBfU,Food have no religion🙏🙏
tIIB_L9bBfU,But where did you use the egg you broke?
tIIB_L9bBfU,"I made this yesterday in iftar ,, it's really delicious . ❤️ plZ add some beef recipes"
tIIB_L9bBfU,Cloudy with a chance of shami kabab over the weekend! :P
tIIB_L9bBfU,Perfect recipe of beef shami kabab ❤️❤️
tIIB_L9bBfU,Thank you for sharing. I have made it 3 times already. I would like to share my experience with you. It's about the raisins. When I fry them even in low temperature the raisins burns before the kababs take brown color
tIIB_L9bBfU,Anyone who tried the same recipe?
tIIB_L9bBfU,Plz make a oven cooking playlist love your work
qevHvSWhXdQ,As far as I know motor and motor dal are different. The one used here is only motor which is used to make ghugni
qevHvSWhXdQ,Futchka walas churmur different but I prefer that one
qevHvSWhXdQ,"Thank you so much
Bangali hoye baaki ranna partam but bangla ranna korte bhoye lagto
Thank u for guiding with so easy steps and love the way u show 
Gaan er sathe darun laage"
qevHvSWhXdQ,"*So good and looking is very delicious🥙*
*Amar jibhe puro jol chole esheche 🥰☺️😍🥙😋🤤*"
qevHvSWhXdQ,How to make the papdi
qevHvSWhXdQ,"Wow ,i had never tasted this but i can feel the test."
qevHvSWhXdQ,Where is the wada in churmur
qevHvSWhXdQ,Your bhaja moshla recipe is bogus
qevHvSWhXdQ,Is beetnoon used in this recipe same as Kala namak ( which has a pungent smell) available in northern India.
qevHvSWhXdQ,Yummy 😍😍❤
qevHvSWhXdQ,Eta torture hocche seriously.. Dekhe mukhe jol chole asche..
qevHvSWhXdQ,"I am confused. I don't think they are matar 'daal' they are just yellow matars, right?"
qevHvSWhXdQ,Living in abroad and just came back here to see this god I miss everything about Kolkata
JhULmZLxH2A,Can't believe I didn't come across you guys untill now! Loving ur recipes and the detailing
JhULmZLxH2A,"Yeee congratulations Bongeats💐💐💐😊
I love everything about Bongeats 🤩"
JhULmZLxH2A,This video is really hilarious since am watching this at a point they ve reached 1.13 million
JhULmZLxH2A,Watching this vdo when u guys have 1 million subscribers... keep on good works
JhULmZLxH2A,In that i m also one...love you
JhULmZLxH2A,Congratulations  guys... may u hit a million soon.. I am a big fan of bong eats..almost mugged all videos n vlogs u guys posted...stay safe stay healthy..@Insia.. ur dance piece was too cute.. keep rocking guys..all the best
JhULmZLxH2A,Now they are 1 million family...
JhULmZLxH2A,Now it's time to be prepared for making a video on 1 million subscribers......... 🎉🎊🎈🎉🎊🎈 🎉🎊🎈🎉🎊🎈🎉🎊🎈🎉🎊🎈🎉🎊🎈
JhULmZLxH2A,Best bengali dishes evey
JhULmZLxH2A,"Rasun, piyach chara kichu ranna hole vlo hoi. Thanks."
JhULmZLxH2A,What is your religion
JhULmZLxH2A,really really .. you guys are doing a great job .. purono bangali ranna gulo apnader vdo dekhe jeno aswadon korte pari .. your cooking vdos reminds me of my 'Thakur di r haath er ranna ' .. keep up the good work .. all the good wishes !!
JhULmZLxH2A,Why don't you try your bong eats marchendise t-shirt or bags.. we all gonna love this. plz try.I'm gonna buy everything😀
JhULmZLxH2A,You deserve it. With lots of love from Maharashtra. 👍😊👍
JhULmZLxH2A,Thanks from Hariyana
JhULmZLxH2A,You ppl are not only soo soo talented but so cute too. Love you ppl! ❤️❤️
JhULmZLxH2A,I love you guys 😘. Made baigun bhaja for the first time and we loved it❤️.
JhULmZLxH2A,Please teach how to make kolkata style Fush Fry
eozV_33nz7c,Its really great that you post that reminder. People don't even bother these days about all this. Big shout out to you..👍
eozV_33nz7c,I love your recipes and got absolutely no complaints.. except for one... And that is why do you use so much turmeric?Sometimes it literally turn down the appealing side of the recipes. 🥲🤌
eozV_33nz7c,Ilish macher matha die kochur saak er recipe ta korben plzzz....apnar channel dekhei ami ranna Kori....
eozV_33nz7c,"Thank you sooooo much. 
Eta Amar priyo ilish er jhol, chotobela theke etai besi kheyechi. Ma alu o dito. 
Amader Bangla er ranna sobar samne tule dhorar jonno onek dhonnobad. 🙏"
eozV_33nz7c,"Shob kichu aaeito bhalo korey dekhao tomra, I am in the USA and my Life has become easy because of you guys.
I make amazing Bengali dishes only because I follow each every recipe of BongEats ❤"
eozV_33nz7c,"Amar barite eta kacha ilish mach die ranna hoy , mane we dont fry the ilish. Also in place of flour we add a little bit of milk to thicken the patla jhol."
eozV_33nz7c,This recipe is awesome!! I followed the same and result was finger licking 😋😋
eozV_33nz7c,"Can I use besan ,(gram flour).and a bit ghee."
eozV_33nz7c,"Thanks bro,for this kind of notice,love bangladeshi young generation😊"
eozV_33nz7c,Dear yesterday i made fish i dont know how to make and i also add potato and it taste like alu ki sabzi😢
eozV_33nz7c,"Hey thank you so much for sharing this...I cooked for my maaa... Maa khub bhalo keche she was surprised that i cooked so well,  thanks a lot..  ❣️❣️"
eozV_33nz7c,Can we make this recipe with other fish 🐟??
eozV_33nz7c,"This awareness about ilish touched my heart... 
All of your recipes are awesome... In presentation n in Taste..."
eozV_33nz7c,@Bong Eats tel koi er recipe ta dile khub bhalo lagbe 😊
eozV_33nz7c,You forgot potatoes with it
eozV_33nz7c,Can you please share recipe and video of mach shukto..?? It's a very famous east bengal cuisine
RDAETsEQviU,the background music sounds like a Yes instrumental
RDAETsEQviU,"Thank you for the recipe.. I'm going to make it.. plse tell me what other things i can eat with it.. Please name a few for my knowlege..i mean, egg curry, chicken curry .... Any thing more you can tell me"
RDAETsEQviU,"I love watching all your recipes and follow them very religiously.  Because Christmas and Thanksgiving season is coming in, is it possible to show some Christmas special dishes/ fusion dishes ( with an indian twist)"
RDAETsEQviU,Aren't they similar to Bao-buns? Can we make stuffed ones like these?? Pls comment n advice.
RDAETsEQviU,Woow so tasty
RDAETsEQviU,"Hi, thanks for this. Can you make this with anything besides maida?"
RDAETsEQviU,We have tried this recipe and it's results are great
RDAETsEQviU,"Tq so much, now I learned it🤣♥️👍"
RDAETsEQviU,Very satisfying
RDAETsEQviU,Wow good making you have good ideas good techniques for food marking
RDAETsEQviU,Wow.
RDAETsEQviU,Tasted it during my visit in Kaza.
RDAETsEQviU,Aro onno rkm style r momo dekhte chai😊
RDAETsEQviU,Make chicken chap
RDAETsEQviU,"It's not Momo .. yes it's looks like same but according to me, Momos always has mixture of like Prawn, Paneer, mostly Chicken."
RDAETsEQviU,"Super delicious, just love it❤️. Keep growing, loved the tutorial and the music, must say was soothing."
LI5dOCJgjpQ,"Blue Poppy is my aunt's restaurant :)
Thanks for the shoutout. Maashi ke bolbo about this video."
LI5dOCJgjpQ,tried this now and it was so so good! comfort in a bite <3
LI5dOCJgjpQ,Who found this after Deepika Padukone video
LI5dOCJgjpQ,They introduced it so many years back.. now after seeing Deepika’s interview other Youtuber’s are giving this recipe..
LI5dOCJgjpQ,Amazing dish... So simple... No spices... Yet so elegant
LI5dOCJgjpQ,I was just looking for authentic one in youtube after this dish got hyped up recently by deepika padukone.Here you are guys made it 6 years ago. You guys are best
LI5dOCJgjpQ,can I skip the White oil? will it take away the taste? please reply.
LI5dOCJgjpQ,Can you mention the cheese that yoh used apart from Blue Cheese?
LI5dOCJgjpQ,Ur channel is my addiction😢❤
LI5dOCJgjpQ,"Why didn't i ever had this !
Definitely gonna try"
LI5dOCJgjpQ,What cheese to use tho? If I can't use mozzarella? I had this in Bhutan every day and miss it!
LI5dOCJgjpQ,"I have a question.... Where do I can get some real / close to real  cheese in Kolkata...? New market? I have gone there once... I didn't see
Anyone.. Pls.. If u know, let me know pls.... Thank u"
LI5dOCJgjpQ,Hello I've been trying to get a copy of your cook book. Waterstones have been trying for about 6 weeks now without much success and have put in another order on my behalf. I just wondered if you could point me in the right direction of getting a copy please. Thanks
